id,account_id,branded_content_sponsor_account_id,message,title,platform,platform_id,post_url,subscriber_count,type,updated,video_length_ms,image_text,legacy_id,caption,link,date,description,score,live_video_status,last_modified_time,message_sha256_hash,language_code,post_id
14141721|559831425646379,14141721,,Байден не остался до конца саммита G7,Байден не остался до конца саммита G7,Facebook,106549157641277_559831425646379,https://www.facebook.com/106549157641277/posts/559831425646379,,link,2022-06-30 07:51:30-04,,,,kritika.news,https://www.kritika.news/bajden-ne-zalishivsya-do-kinczya-samitu-g7/,2022-06-28 00:00:00-04,"Президент США Джо Байден не остался до конца третьего дня саммита Группы семи, якобы из-за погодных условий. Как пишет «Европейская правда», ...",-30,,2022-07-01 04:43:49.975151-04,2187961af61e3be55c3423b756cd0ef37bfc02b4b2ca05fc9ca02f88eb210008,,14141721|559831425646379
2559818|3229044780707966,2559818,,Цветущая драцена,,Facebook,1795866260692499_3229044780707966,https://www.facebook.com/1795866260692499/posts/3229044780707966,,photo,2022-06-20 12:51:39-04,,,,,https://www.facebook.com/miformat.info/photos/a.1813975235548268/3229044520707992/?type=3,2022-06-18 00:00:00-04,,114.4348710990502,,2022-06-21 04:02:18.451826-04,d44e2cd6d89dca2c2a9542884eaba60588ff04353f27aae15accd16f342b0054,,2559818|3229044780707966
1305843|6025644464129225,1305843,,ЕС уже близко...,"Есть консенсус? Стефанишина сказала, готовы ли все страны ЕС поддержать статус кандидата для Украины",Facebook,112473292113068_6025644464129225,https://www.facebook.com/112473292113068/posts/6025644464129225,,link,2022-06-22 23:56:44-04,,,,hvylya.net,https://hvylya.net/news/254546-stefanishina-skazala-est-li-v-es-konsensus-po-kandidatskomu-statusu-dlya-ukrainy,2022-06-20 00:00:00-04,Информационный портал ХВИЛЯ,-3.2941176470588234,,2022-06-23 09:01:23.364924-04,b212a775c7d1566452583426547f9f9bb99397811d7e40bbb13abc18c5665c3e,,1305843|6025644464129225
12315144|5369675359793251,12315144,,,На Черемушках Mercedes повернул через 2 сплошные и сбил насмерть мотоциклиста,Facebook,339132829514221_5369675359793251,https://www.facebook.com/339132829514221/posts/5369675359793251,,link,2022-07-05 13:23:08-04,,,,culturemeter.od.ua,https://culturemeter.od.ua/na-cheremushkah-voditel-povernul-cherez-2-sploshnye-i-sbil-nasmert-motociklista-137457/,2022-07-03 00:00:00-04,"  1 июня на улице Инглези на одесских Черемушках произошла смертельная авария, в которой погиб мотоциклист. Как сообщили в полиции, водитель легкового автомобиля Mer...",-3.507042253521127,,2022-07-06 04:37:21.748832-04,,,12315144|5369675359793251
6463339|339821975021040,6463339,,"Деякі історії дуже важко розповісти. Бо хіба можна повноцінно передати почуття, коли жінка вперше стала матір’ю, дружиною? Та позитивне набагато легше уявити. А ось як бути, коли треба зрозуміти біль від зради? На жаль чи радше на щастя, це зрозуміє лише той, кому таке доводилось переживати.","Любава повернулася швидше, ніж планувала. На подвір’ї стояла якась підозріла тиша...",Facebook,100069797212263_339821975021040,https://www.facebook.com/100069797212263/posts/339821975021040,,link,2022-07-08 21:37:56-04,,,,kenguru.plus,https://kenguru.plus/2020/08/11/lyubava-povernulasya-shvydshe-nizh-planuvala-na-podvir-yi-stoyala-yakas-pidozrila-tysha/,2022-07-06 00:00:00-04,"Деякі історії дуже важко розповісти. Бо хіба можна повноцінно передати почуття, коли жінка вперше стала матір’ю, дружиною? Та позитивне набагато легше уявити. А ос....",-10.3,,2022-07-09 04:09:39.833565-04,d761fd74bee93d6a995d1d2b6fa4bbed40ef10a157ed4010c43c894814bbe0cd,,6463339|339821975021040
2964598|5199751980117432,2964598,,,,Facebook,1228149693944367_5199751980117432,https://www.facebook.com/1228149693944367/posts/5199751980117432,,photo,2022-06-24 03:22:33-04,,,,,https://www.facebook.com/tutkatamka.com.ua/photos/a.125955889144010/582361726836755/?type=3,2022-06-21 00:00:00-04,,-1.5139664804469273,,2022-06-24 04:46:17.977301-04,,,2964598|5199751980117432
19099894|383700877086480,19099894,,Знелюднена і зруйнована росіянами Павлівка Вуглегірської громади Волноваського району Донецької області нині вільна від окупації.,Українські єгері з 68 бригади показали звільнену Павлівку на Донеччині,Facebook,104653854991185_383700877086480,https://www.facebook.com/104653854991185/posts/383700877086480,,link,2022-07-10 01:45:05-04,,,,bastion.tv,https://bastion.tv/ukrayinski-yegeri-z-68-brigadi-pokazali-zvilnenu-pavlivku-na-donechchini_n48110,2022-07-07 00:00:00-04,Знелюднена і зруйнована росіянами Павлівка Вуглегірської громади Волноваського району Донецької області нині вільна від окупації.,-2.25,,2022-07-10 03:47:32.712958-04,f694fc688a0518036cc4deea3ecf6dffc53eb89b611da13d122b93f761cb5138,,19099894|383700877086480
2485709|2101119853401518,2485709,,🔥❗ Пєсков прокоментував дефолт на росії! Те що він наговорив не вкладається у голові,Пєсков прокоментував дефолт на росії! Те що він наговорив не вкладається у голові￼ – Лампа,Facebook,496886600491526_2101119853401518,https://www.facebook.com/496886600491526/posts/2101119853401518,,link,2022-06-30 02:13:22-04,,,,lampa-news.com,https://lampa-news.com/anews/2985/,2022-06-27 00:00:00-04,"Пєсков прокоментував дефолт на росії! Те що він наговорив не вкладається у голові￼Дмитро Пєсков відхрестився від інформації про дефолт, і звинуватив всіх, окрім р....",3.7532467532467533,,2022-06-30 04:52:00.460838-04,83e939b83f8dcefe005de1692e82f6ed2831c147b3943d449c7ee959d55b3d7f,,2485709|2101119853401518
765431|2191776641005380,765431,,Кому зі знаків Зодіаку варто очікувати фінансової удачі👇,Цим знакам Зодіаку в кінці червня пощастить з фінансами: хто потрапив до списку щасливчиків,Facebook,477635819086146_2191776641005380,https://www.facebook.com/477635819086146/posts/2191776641005380,,link,2022-06-19 09:43:57-04,,,,rbc.ua,https://www.rbc.ua/ukr/lite/stil_zhizni/etim-znakam-zodiaka-kontse-iyunya-povezet-1655404639.html,2022-06-17 00:00:00-04,Подробиці читайте на сайті,-62,,2022-06-20 04:23:25.724494-04,e8ca12fa9048bc3afced6efb76c4b1a79c9aa009765fb9fc2afab520f213f783,,765431|2191776641005380
370160|5928893580502367,370160,,Президент України розповів про останні події на сході країни,"​​""На сході України є ризики та виклики"": Зеленський",Facebook,113862212005562_5928893580502367,https://www.facebook.com/113862212005562/posts/5928893580502367,,link,2022-05-30 17:46:24-04,,,,tsn.ua,https://tsn.ua/ato/na-shodi-ukrayini-ye-riziki-ta-vikliki-zelenskiy-2073136.html,2022-05-28 00:00:00-04,Президент України розповів про останні події на сході країни.,-8.426829268292684,,2022-05-31 01:04:52.376505-04,0f4751746b74b4f76aaec424a901ec77f1aced0eec8aec5962396c9321b4ff3f,,370160|5928893580502367
8513783|3263744887242755,8513783,,Ўзингизни асранг... Кун сайин ортиб бораётган зулм ва қийинчиликлар аҳоли ўртасида ички норозиликларни кучайтирди. Дунёда катта бир ўзгаришлар бўлиши кутилмоқда эди,Ўзингизни асранг... | Azon.uz - Ахборот-таҳлилий портал,Facebook,1954781798139077_3263744887242755,https://www.facebook.com/1954781798139077/posts/3263744887242755,,link,2022-06-23 05:51:07-04,,,,azon.uz,https://azon.uz/content/views/uzingizni-asrang,2022-06-20 00:00:00-04,ТАРИХ. Кун сайин ортиб бораётган зулм ва қийинчиликлар аҳоли ўртасида ички норозиликларни кучайтирди. Дунёда катта бир ўзгаришлар бўлиши кут,1.15625,,2022-06-23 09:18:07.809888-04,3e74564dfc8a4e83297224a8140354ed1d3c992dfbe731976a899b678e682cc6,,8513783|3263744887242755
2728109|5321860157881553,2728109,,"Як же хочеться, що наша світла і добра дівчина повернулася додому якнайшвидше... Парамедик Катерина «Пташка» з Тернопільщини попросила маму її любити і чекати https://www.0352.ua/news/3412060/paramedik-katerina-ptaska-z-ternopilsini-poprosila-mamu-ii-lubiti-i-cekati",Парамедик Катерина «Пташка» з Тернопільщини попросила маму її любити і чекати,Facebook,142028552531432_5321860157881553,https://www.facebook.com/142028552531432/posts/5321860157881553,,link,2022-06-25 02:24:00-04,,,,0352.ua,https://www.0352.ua/news/3412060/paramedik-katerina-ptaska-z-ternopilsini-poprosila-mamu-ii-lubiti-i-cekati,2022-06-22 00:00:00-04,"Журналісти поспілкувалися з мамою ""Пташки"".",2.608,,2022-06-25 04:12:12.059924-04,41ef7c8ef5f91ef92df2b44a500bec35ec4ecf224395ceb56ce858b84b8406b8,,2728109|5321860157881553
16477763|564169181750252,16477763,,,ЄС налякав Словаччину через угорську нацменшину - Karpat.in.ua,Facebook,109832717183903_564169181750252,https://www.facebook.com/109832717183903/posts/564169181750252,,link,2022-06-25 09:51:44-04,,,,politic.karpat.in.ua,https://politic.karpat.in.ua/?p=51711&lang=uk,2022-06-23 00:00:00-04,"За даними Консультативного комітету Рамкової конвенції Ради Європи про захист національних меншин (РКНМ), є підозри, що влада Словаччини все ще застосовує так зван...",-16,,2022-06-26 04:12:57.800401-04,,,16477763|564169181750252
2683020|1536008256815786,2683020,,“Виїдьтe”: мeшкaнців цiлої oблaстi блaгaють тeрміново зaлишити свої дoмівки,"""Виїдьтe"": мeшкaнців цiлої oблaстi блaгaють тeрміново зaлишити свої дoмівки",Facebook,362419004174723_1536008256815786,https://www.facebook.com/362419004174723/posts/1536008256815786,,link,2022-06-23 23:30:37-04,,,,repost.biz.ua,http://repost.biz.ua/vyidte-meshkantsiv-tsiloi-oblasti-blahaiut-terminovo-zalyshyty-svoi-domivky/,2022-06-21 00:00:00-04,"Про це, як пише Politeka.net, в ході брифінгу заявила віцепрем’єр-міністр – міністр з питань реінтеграції тимчасово окупованих територій Ірина Верещук, пояснюючи, чому ....",2.611940298507463,,2022-06-24 04:41:49.037413-04,555a6b55ba02b1b390347d17a807d56a0be50e35afdcbf6246ad8a9635636631,,2683020|1536008256815786
777109|5158050494275361,777109,,,"Балабанов взриви НС за начало на дебата, Симов от БСП го посече лошо TV",Facebook,200164830063977_5158050494275361,https://www.facebook.com/200164830063977/posts/5158050494275361,,link,2022-06-24 00:40:30-04,,,,ludsport.fun,https://ludsport.fun/718556/,2022-06-21 00:00:00-04,"Със словесна свада започна дебатът в Народното събрание (НС), на който депутатите ще обсъждат, а после и гласуват, вота на недоверие към кабинета „Петков“. Народния...",-14,,2022-06-24 05:10:43.566573-04,,,777109|5158050494275361
17513751|3319903974958944,17513751,,"Вітання Голови Верховної Ради України Руслана Стефанчука з Днем Національної поліції України У перші хвилини війни ви стали надійною підтримкою всього народу України та почали боронити нашу Батьківщину! Разом із військовими та всіма громадянами. Забезпечення правопорядку, допомога в евакуації жителів регіонів, розслідування злочинів, скоєних російськими окупантами, та ще багато чого, за що ми завдячуємо саме Вам! Пишаюся нашою Національною поліцією України! Дякую за міцний тил і захист наших українців та українок. Ваша служба допомагає наблизити перемогу України над ворожим агресором! Зі святом 🇺🇦",,Facebook,1515777062038320_3319903974958944,https://www.facebook.com/1515777062038320/posts/3319903974958944,,photo,2022-07-07 02:24:50-04,,,,,https://www.facebook.com/radatvchannel/photos/a.1516358695313490/3319903888292286/?type=3,2022-07-04 00:00:00-04,,-1.2,,2022-07-07 05:04:00.911784-04,d1339c87b89a229345b93afda5335662a39f7d79169dbcfebaafce237592ae4e,,17513751|3319903974958944
14049332|798979378181224,14049332,,,This is a re-share of a post,Facebook,105478217531347_798979378181224,https://www.facebook.com/105478217531347/posts/798979378181224,,link,2022-06-26 00:50:57-04,,,,,https://info.politeka.net/uk/378909-sovetuyut-smiritsya-i-pakovat-chemodany-rossiyskie-voennye-pokidayut-doneck-mestnye-boeviki-v-panike,2022-06-23 00:00:00-04,У чому справа?,-2.3333333333333335,,2022-06-26 04:31:10.878454-04,,,14049332|798979378181224
902562|5795454907151041,902562,,"Пам’ятаєш, ми вже розповідали про роботизованих собак Spot? Так ось, один такий робот-песик має вирушити допомагати українським військовим у боротьбі з наслідками окупації. Spot використовуватиметься для очищення території нашої країни від мін та касетних боєприпасів, що не розірвалися. Зокрема, у Бучі та Ірпені.",,Facebook,134105919952663_5795454907151041,https://www.facebook.com/134105919952663/posts/5795454907151041,,photo,2022-06-27 03:12:53-04,,,,,https://www.facebook.com/comfy.ua/photos/a.138900652806523/5795453830484482/?type=3,2022-06-24 00:00:00-04,,-1.2264150943396226,,2022-06-27 03:52:22.022362-04,20d0e8eccda8e1d8a780ff6db03f3d0a9d9acb4afe8ae1de7c66aec86ad30d2d,,902562|5795454907151041
2410044|3123019067957171,2410044,,Справедливе і мужнє рішення💪🇺🇦,"Данілов – якщо НАТО не хоче «закрити небо» над Україною, ми офіційно заявляємо, що будемо закривати його самі, дайте тільки нам зброю |",Facebook,1652989468293479_3123019067957171,https://www.facebook.com/1652989468293479/posts/3123019067957171,,link,2022-03-11 00:46:47-05,,,,zvistka.in.ua,https://zvistka.in.ua/bez-rubryky/danilov-iakshcho-nato-ne-khoche-zakryty-nebo-nad-ukrainoiu-my-ofitsiyno-zaiavliaiemo-shcho-budemo-zakryvaty-yoho-sami-dayte-tilky-nam-zbroiu/,2022-03-08 00:00:00-05,"Без рубрикиДанілов – якщо НАТО не хоче «закрити небо» над Україною, ми офіційно заявляємо, що будемо закривати його самі, дайте тільки нам зброюпо admin - 08.03.20220 Світ з...",1.1665682220909628,,2022-03-11 01:07:21.522448-05,253b9bc61813ae7a9a3d703f816202d7c97eaf5dd3ebdbb3a145640aa017c08e,,2410044|3123019067957171
15301820|565950581926802,15301820,,Щоранку перед сніданком моя мама п’є цю суміш. Всього за 2 тижні вона втpатила 10 кг. Ця проста лимонна дієта швидко перетворила цифру 83 на 73 на вагах…,Щоранку перед сніданком моя мама п’є цю суміш. Всього за 2 тижні вона втpатила 10 кг. Ця проста лимонна дієта швидко перетворила цифру 83 на,Facebook,110359924152539_565950581926802,https://www.facebook.com/110359924152539/posts/565950581926802,,link,2022-07-05 07:08:48-04,,,,aboutukrainian.com,http://aboutukrainian.com/2022/06/27/%d1%89%d0%be%d1%80%d0%b0%d0%bd%d0%ba%d1%83-%d0%bf%d0%b5%d1%80%d0%b5%d0%b4-%d1%81%d0%bd%d1%96%d0%b4%d0%b0%d0%bd%d0%ba%d0%be%d0%bc-%d0%bc%d0%be%d1%8f-%d0%bc%d0%b0%d0%bc%d0%b0-%d0%bf%d1%94/,2022-07-03 00:00:00-04,6 days ago 27.06.202227.06.202213fenix Щоранку перед сніданком моя мама п’є цю суміш. Всього за 2 тижні вона втpатила 10 кг. Ця проста лимонна дієта швидко перетворила цифру 83 на 73 на в....,-2.6666666666666665,,2022-07-06 04:07:07.695839-04,0928d79f14aa2b41880e81119aa965a6e861cb598e4cffb1b86a6c6e79afa6a8,,15301820|565950581926802
16308774|1905560269640328,16308774,,"Dəmir qapılar,darvazalar ➡️Seyf Qapılar. ➡️Reşotkalar,pilləkanlar ➡️Perilla,dekorativ dəmirlər ➡️Alüminium Məhəccərlər və s. Ünvan: Dərnəgül Şossesi, Ziya Bünyadov prospekti, Whatsapp: (070) 334-76-75 Tel: (050) 334-76-75",,Facebook,390739324455771_1905560269640328,https://www.facebook.com/390739324455771/posts/1905560269640328,,native_video,2022-07-10 16:51:44-04,5000,,,,https://www.facebook.com/maariflendirme/videos/760713691726221/,2022-07-08 00:00:00-04,,-19,,2022-07-11 03:52:34.583723-04,58149df699ffeeb4c5983b82f792614bb5664f0a0b875019d5f57d1ad037b6e4,,16308774|1905560269640328
11648825|578650620287644,11648825,,https://youtu.be/_OM6RZJxfBs,Неділя співпадінь. Неділя боротьби проти Зеленського.,Facebook,100044281336973_578650620287644,https://www.facebook.com/100044281336973/posts/578650620287644,,youtube,2022-07-10 15:16:52-04,,,,youtube.com,https://youtu.be/_OM6RZJxfBs,2022-07-10 00:00:00-04,"Буду вдячний за Вашу підтримку каналу, за донати.Карта ПБ4149 4996 5054 8561Ляшенко О.Г.Мій Facebook https://www.facebook.com/LyashenkoOleksiyiМійTelegram ht...",-1.1652173913043478,,2022-07-11 01:17:30.586675-04,4fee03c1197ae4d759947bb251c0711532842ac1ec3866e030ea5b738ff3ae44,,11648825|578650620287644
15273117|1148805785702756,15273117,,,,Facebook,123598918223453_1148805785702756,https://www.facebook.com/123598918223453/posts/1148805785702756,,native_video,2022-07-10 16:38:27-04,42375,,,,https://www.facebook.com/100012848674192/videos/580566986857768/,2022-07-09 00:00:00-04,,-2.1769911504424777,,2022-07-11 02:41:02.762758-04,,,15273117|1148805785702756
3954492|7633840860019551,3954492,,"Украинские власти бьют в набат: Россия вывозит с оккупированных территорий Херсонской и Запорожской областей зерно. Би-би-си выяснила, кому может принадлежать это зерно и как его вывозят, а также поговорила с перевозчиками, которые признались, что колонны с украинским зерном идут с военным сопровождением...","""Было украинское, стало русское"". Кто и как вывозит из Украины зерно - BBC News Русская служба",Facebook,504734166263625_7633840860019551,https://www.facebook.com/504734166263625/posts/7633840860019551,,link,2022-06-22 09:15:53-04,,,,bbc.com,https://www.bbc.com/russian/news-61763999,2022-06-20 00:00:00-04,"Украинские власти бьют в набат: Россия вывозит с оккупированных территорий Херсонской и Запорожской областей зерно. Би-би-си выяснила, кому может принадлежать это ...",-9,,2022-06-23 10:50:23.846638-04,119316a79bcb0f3ca33f1ab0bf1b1bbfc74385a50880d03c10f7deb549172834,,3954492|7633840860019551
19379031|446569867474151,19379031,,"‼️Увага‼️ Умань, ПОВІТРЯНА тривога‼️ (23.06/19 В УКРИТТЯ‼️",,Facebook,100063634243550_446569867474151,https://www.facebook.com/100063634243550/posts/446569867474151,,status,2022-06-26 02:49:16-04,,,,,,2022-06-23 00:00:00-04,,-0.5,,2022-06-26 03:56:54.871995-04,b717f476ef70a7ff09817218cfc8af9eee45b1d1d3d529ac79e588d773a761af,,19379031|446569867474151
15929594|593427215475468,15929594,,,,Facebook,100044245833083_593427215475468,https://www.facebook.com/100044245833083/posts/593427215475468,,photo,2022-06-23 14:22:49-04,,,,,https://www.facebook.com/euromaidanpress.en/photos/a.220820914768385/1980508285466297/?type=3,2022-06-19 00:00:00-04,"Today, June 19,  the world celebrates Father's Day. Many are asking what present they should choose for their father. However, some children are asking an entirely different question, ""Is he alive?""

While Ivan Palahiy is defending Ukraine, Oleksandra Palahiy stays with their 5-year-old son Andriy 

""I can't think about anything other than my husband 24/7. I really try to focus on playing, doing some chores, etc. But my heart is with him, who constantly faces danger,"" Oleksandra says bit.ly/3y3tWmg
Art: @neivanmade",1.3082706766917294,,2022-06-23 17:26:33.009661-04,,,15929594|593427215475468
547106|5552929568106675,547106,,Кто был причастен к преступной схеме❓,"СБУ разоблачила медицинские компании, которые срывали поставки в военные госпитали",Facebook,115405411859145_5552929568106675,https://www.facebook.com/115405411859145/posts/5552929568106675,,link,2022-07-08 04:30:35-04,,,,rbc.ua,https://www.rbc.ua/rus/news/sbu-razoblachila-meditsinskie-kompanii-kotorye-1657107717.html,2022-07-06 00:00:00-04,Подробнее читайте на сайте,-1.9310344827586208,,2022-07-09 04:35:00.554926-04,7b3b20e67c3fa299ad295c1373c293857cdad0321f54e95f3dafea9d4a57c754,,547106|5552929568106675
80701|5381394005214252,80701,,"🚅 «Укрзалізниця» призначила шість додаткових рейсів для евакуації населення на сьогодні, 25 квітня — евакуаційні рейси є безоплатними, але пріоритет надається дітям, жінкам, літнім людям #hromadske #новини #Росія #Україна #війна",«Укрзалізниця» призначила шість евакуаційних рейсів на 25 квітня | Громадське телебачення,Facebook,594022430618124_5381394005214252,https://www.facebook.com/594022430618124/posts/5381394005214252,,link,2022-04-27 18:47:38-04,,,,hromadske.ua,https://hromadske.ua/posts/ukrzaliznicya-priznachila-shist-evakuacijnih-rejsiv-na-25-kvitnya,2022-04-25 00:00:00-04,На 25 квітня «Укрзалізниця» призначила шість додаткових рейсів для евакуації населення. - Читайте на Громадському,-4.86,,2022-04-28 01:06:38.837997-04,9ce22688940c72ff199ba72a814d77b0776e197cfc90aaeef3aae6e4845b1200,,80701|5381394005214252
15658691|8570160379676766,15658691,,"Парша - це найпоширеніша хвороба яблунь. Завдяки роботі селекціонерів отримано багато стійких сортів яблунь до цієї хвороби. Але старі сади чи так звичні старі сорти, улюблені багатьом поколінням, як правило, сильно схильні до парші. https://kvitkainfo.com/shkidniki-ta-hvorobi/parsha-na-yabluni_-oznaki_-metodi-borotbi.html",Парша на яблуні. Ознаки. Методи боротьби,Facebook,1158120077547537_8570160379676766,https://www.facebook.com/1158120077547537/posts/8570160379676766,,link,2022-07-09 01:01:42-04,,,,kvitkainfo.com,https://kvitkainfo.com/shkidniki-ta-hvorobi/parsha-na-yabluni_-oznaki_-metodi-borotbi.html,2022-07-06 00:00:00-04,Парша на яблуні. Перші ознаки парші. Покрокова інструкція боротьби з паршею на яблунях,-0.09090909090909091,,2022-07-09 05:02:25.582813-04,a2236064c5d0887e5b9e52e67ffdfcb83ae2f40809c05b4853ed69934afa02dd,,15658691|8570160379676766
2614358|1139130763408704,2614358,,"“Тато скоро приїде”: Bідео українського воїна, який вітає сина з днем народження з фронту, зворушило мережу до сліз","“Тато скоро приїде”: Bідео українського воїна, який вітає сина з днем народження з фронту, зворушило мережу до сліз",Facebook,139977769990680_1139130763408704,https://www.facebook.com/139977769990680/posts/1139130763408704,,link,2022-07-10 19:45:49-04,,,,merezha.co,https://merezha.co/tato-skoro-pryyide-bideo-ukrayinskogo-voyina-yakyj-vitaye-syna-z-dnem-narodzhennya-z-frontu-zvorushylo-merezhu-do-sliz/?utm_source=dlvr.it&utm_medium=facebook,2022-07-10 00:00:00-04,"Інтернет видання obozrevatel, повідомляє. У мережі стало вірусним відео з українським військовим, котрий прямо з фронту вирішив привітати маленького сина з",-1.0051546391752577,,2022-07-11 01:36:17.715441-04,76e52b320748196f1163d1e8b73d125f0d2c75ee9fda2c57933e400416276240,,2614358|1139130763408704
14353328|2952088615083033,14353328,,Украины арми энгийн иргэд нэрийн дор Северодонецкийг орхихыг оролдсон ч бүтэлгүйтжээ - https://zasagt.com/news/75814,Украины арми энгийн иргэд нэрийн дор Северодонецкийг орхихыг оролдсон ч бүтэлгүйтжээ |,Facebook,1844989659126273_2952088615083033,https://www.facebook.com/1844989659126273/posts/2952088615083033,,link,2022-06-30 03:52:59-04,,,,zasagt.com,https://zasagt.com/news/75814,2022-06-27 00:00:00-04,"СЕВЕРОДОНЕТСК (ЛПР),6-р сарын 27-РИА Новости.Цэргийн албан хаагчдын зарим нь энгийн иргэд гэсэн нэрийн дор Северодонецкийг орхихыг оролдсон боловч бүтэлгүйтсэн гэж ....",-68,,2022-06-30 04:41:00.312337-04,7cb217efb309eb41d45aea34b6e43f45f064a28dd6b3bacba10630eb3c825e54,,14353328|2952088615083033
16521424|2555147381282526,16521424,,Аварія трапилася в смт. Рожнятів між двома транспортними засобами. Наразі всі обставини зіткнення з’ясовують слідчі в розпочатому кримінальному провадженні. 28 червня о 21:20 до поліції надійшло повідомлення про дорожн... Детальніше на нашому сайті. Найоперативніші новини в Телеграм-каналі: https://t.me/versiiifua Приєднуйтесь!,"Внаслідок вечірньої автотрощі в Рожнятові загинули двоє людей, ще троє – зазнали травм",Facebook,252125648251389_2555147381282526,https://www.facebook.com/252125648251389/posts/2555147381282526,,link,2022-07-01 20:24:01-04,,,,versii.if.ua,https://versii.if.ua/novunu/vnaslidok-vechirnoyi-avtotroshhi-v-rozhnyatovi-zagynuly-dvoye-lyudej-shhe-troye-zaznaly-travm/,2022-06-29 00:00:00-04,Аварія трапилася в смт. Рожнятів між двома транспортними засобами. Наразі всі обставини зіткнення з’ясовують слідчі в розпочатому кримінальному провадженні.28 че....,-52,,2022-07-02 04:47:00.518233-04,9eae38425c3acfe15e6ae4157eea1eb64afdba19b8c81839c17f0f54fd000bc7,,16521424|2555147381282526
15612415|1238252263640702,15612415,,Отакої..😡🤬,"""Мене турбує зростання ненависті до всього російського"": мер Одеси - проти перейменування вулиці Пушкінської - Твоя Львівщина",Facebook,410010686464868_1238252263640702,https://www.facebook.com/410010686464868/posts/1238252263640702,,link,2022-06-23 16:51:00-04,,,,tl-news.com.ua,https://tl-news.com.ua/%d0%bc%d0%b5%d0%bd%d0%b5-%d1%82%d1%83%d1%80%d0%b1%d1%83%d1%94-%d0%b7%d1%80%d0%be%d1%81%d1%82%d0%b0%d0%bd%d0%bd%d1%8f-%d0%bd%d0%b5%d0%bd%d0%b0%d0%b2%d0%b8%d1%81%d1%82%d1%96-%d0%b4%d0%be-%d0%b2%d1%81/,2022-06-19 00:00:00-04,"Мер Одеси Геннадій Труханов виступає проти перейменування вулиці Пушкінської, названої на честь російського класика та письменника. Як пояснив міський голова, йо....",-1.8431372549019607,,2022-06-23 17:04:30.842221-04,4f6b00633cdd56afa4f44ddb668406943f9660575f1084d5ef2ef70864c1813a,,15612415|1238252263640702
11245308|1060480561286048,11245308,,Торгох арга хэмжээ авчээ...,ЦЕГ: Хүүгээ алга болсон хэмээн худал мэдээ түгээсэн эмэгтэйг 50 мянган төгрөгөөр торголоо - Eguur.MN,Facebook,158477218153058_1060480561286048,https://www.facebook.com/158477218153058/posts/1060480561286048,,link,2022-06-23 20:07:23-04,,,,eguur.mn,https://eguur.mn/337745/,2022-06-21 00:00:00-04,"НЭМЭЛТ: 12.40 ЦАГ Хэрэгт холбогдуулж, ЦЕГ-аас албан мэдээ өглөө. Үүндээ ""Хүүхдээ алга болголоо"" гэж мэдээлсэн эмэгтэйг 50 нэгжтэй тэнцэх буюу 50 мянган төгрөгөөр торгож, ...",-1.9473684210526316,,2022-06-24 05:33:45.262773-04,a5cb040650d4031835fff5b71577c09e606915fc61dae4b40311642a4b2d40f6,,11245308|1060480561286048
12110303|5409117779127245,12110303,,За свої «послуги» брав 4 тисячі доларів з особи,Допомагав ухилянтам виїхати за кордон: на Львівщині затримали франківця - Галицький Кореспондент,Facebook,260409753998099_5409117779127245,https://www.facebook.com/260409753998099/posts/5409117779127245,,link,2022-06-29 21:36:58-04,,,,gk-press.if.ua,https://gk-press.if.ua/dopomagav-uhylyantam-vyyihaty-za-kordon-na-lvivshhyni-zatrymaly-frankivtsya/,2022-06-27 00:00:00-04,"На Львівщині прикордонники разом із правоохоронцями затримали чоловіка, який допомагав ухилянтам перетнути кордон. Ним виявився 38-річний житель",-6.333333333333333,,2022-06-30 04:44:10.011518-04,8c85326f1c332d285d0764c59f240f82c8c3b956189a0ad0cfb8102c634d8e21,,12110303|5409117779127245
7660655|2198591477001783,7660655,,"Активісти партосередку «Батьківщини» Ананьївської громади облаштували територію та висадили квіти біля пам’ятника ліквідаторам аварії на ЧАЕС. «Минулого тижня актив нашої парторганізації попрацював біля будівлі міської ради, втіливши цікаву ідею - виклавши квітами на клумбах зображення українського герба та прапора, - розповіла голова «Батьківщини» Ананьївської громади Оксана Глущенко, - за тиждень квіти добре адаптувалися та вже радують перехожих. Звісно, що й нам приємно дивитися на результати своєї роботи. Не шкода витратити власні кошти та особистий час на добру справа, яка радуватиме та надихатиме односельців». Цього намагався дотримуватися у свій час і засновник Ананьївської «Батьківщини», нині покійний Федір Степанович Кузя. Саме завдяки його ініціативності та небайдужості на площі Перемоги з’явився пам’ятник Чорнобильцям, і ліквідатори мають своє особливе місце, аби зустрітися та поспілкуватися у тісному колі. «Ми ж, зі свого боку, зробили сьогодні свій посильний внесок та висловили своєрідну шану нашим ліквідаторам — додали цьому куточку краси та затишку», - додала пані Оксана.",,Facebook,287450104782606_2198591477001783,https://www.facebook.com/287450104782606/posts/2198591477001783,,photo,2022-06-20 03:10:44-04,,,,,https://www.facebook.com/batkivchynaodesa/photos/a.287450158115934/2198589037002027/?type=3,2022-06-17 00:00:00-04,,-3.8333333333333335,,2022-06-20 03:21:34.187518-04,e03dc2f08b8713ce66d2bda2fc0a45900079e4b38eb4de2ac9da0a8612ae3e6f,,7660655|2198591477001783
